sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,Temp_Diff,Engine Condition
641.81,1589.23,1401.56,554.98,2388.0,9056.93,47.26,522.59,2388.05,8139.82,8.3749,392,38.95,23.4929,-7617.23,0
642.24,1589.66,1408.33,553.75,2388.15,9052.0,47.42,521.69,2388.1,8131.69,8.4524,394,38.92,23.3116,-7610.0,0
643.83,1600.76,1431.75,551.4,2388.31,9037.06,48.11,519.88,2388.32,8112.19,8.496,396,38.51,23.0755,-7592.3099999999995,1
643.63,1598.37,1423.98,551.99,2388.27,9044.51,48.04,519.61,2388.28,8111.41,8.5084,397,38.51,23.1239,-7591.8,1
642.61,1586.02,1392.99,554.24,2388.11,9048.5,47.19,521.88,2388.04,8136.64,8.4073,393,39.02,23.3239,-7614.76,0
642.47,1584.89,1394.36,554.48,2387.99,9060.66,47.18,522.44,2387.98,8147.2,8.4074,391,38.84,23.398,-7624.76,0
642.6,1585.12,1403.37,553.54,2388.0,9052.18,47.37,522.17,2388.02,8138.63,8.4284,393,38.9,23.3928,-7616.46,0
642.78,1590.59,1405.01,553.35,2388.06,9053.31,47.66,520.77,2388.15,8128.83,8.4473,394,38.8,23.332,-7608.0599999999995,0
642.9,1587.11,1407.87,552.97,2388.15,9057.64,47.65,521.27,2388.12,8130.53,8.4453,394,38.91,23.2074,-7609.26,0
643.12,1597.15,1415.94,551.94,2388.11,9074.7,47.85,521.13,2388.14,8147.46,8.477,395,38.68,23.2466,-7626.33,0
642.54,1594.88,1414.32,552.88,2388.09,9061.02,47.69,521.2,2388.12,8150.46,8.4821,394,38.73,23.3224,-7629.26,0
642.51,1589.66,1404.14,553.6,2388.05,9063.51,47.44,521.84,2388.02,8138.31,8.4379,393,38.82,23.2664,-7616.47,0
643.09,1593.53,1415.83,552.14,2388.09,9102.0,47.68,520.69,2388.04,8180.78,8.4833,394,38.86,23.1733,-7660.09,0
642.62,1581.02,1404.36,554.46,2388.02,9051.78,47.26,522.05,2388.03,8132.58,8.4214,392,38.92,23.2979,-7610.53,0
642.15,1594.16,1412.4,552.83,2388.13,9065.51,47.51,521.25,2388.1,8138.09,8.4978,393,38.77,23.2568,-7616.84,0
642.13,1592.43,1400.89,554.1,2388.01,9066.39,47.25,522.21,2387.96,8156.04,8.4095,391,39.14,23.4933,-7633.83,0
642.39,1586.02,1406.78,553.38,2388.11,9053.28,47.66,521.43,2388.15,8139.04,8.4254,394,38.79,23.3129,-7617.61,0
642.77,1592.39,1407.05,553.64,2388.07,9066.12,47.5,521.06,2388.04,8149.03,8.3941,394,39.1,23.3364,-7627.969999999999,0
642.37,1589.57,1405.01,553.91,2388.11,9069.72,47.49,521.77,2388.12,8149.32,8.4689,393,38.8,23.2596,-7627.549999999999,0
642.6,1591.25,1412.97,552.69,2388.14,9064.32,47.81,521.37,2388.2,8150.38,8.4505,393,38.75,23.2207,-7629.01,0
642.12,1578.68,1403.06,554.26,2388.01,9073.19,47.31,522.56,2388.01,8153.99,8.3703,393,39.06,23.3337,-7631.43,0
642.13,1585.09,1406.41,553.92,2388.05,9090.1,47.24,521.95,2388.0,8157.49,8.4198,392,38.63,23.37,-7635.54,0
643.32,1591.09,1420.74,551.6,2388.16,9067.04,47.82,520.5,2388.12,8137.42,8.4989,394,38.73,23.1317,-7616.92,0
642.94,1590.69,1423.71,552.35,2388.16,9063.34,47.71,520.38,2388.18,8139.65,8.4572,395,38.48,23.2381,-7619.2699999999995,0
642.24,1582.08,1401.77,554.57,2388.06,9052.98,47.33,521.84,2388.01,8131.03,8.3784,392,38.84,23.3769,-7609.19,0
643.08,1588.0,1405.65,553.09,2388.14,9061.48,47.5,521.48,2388.14,8139.49,8.4672,394,38.84,23.1872,-7618.01,0
642.25,1596.61,1413.02,553.21,2388.14,9052.12,47.72,521.49,2388.12,8129.47,8.4115,394,38.75,23.3122,-7607.9800000000005,0
642.56,1586.04,1410.55,553.34,2388.08,9055.25,47.42,521.51,2388.11,8138.91,8.4197,394,38.84,23.2635,-7617.4,0
641.85,1579.31,1399.12,554.51,2388.02,9050.83,47.27,522.26,2388.01,8138.02,8.3958,391,38.87,23.4982,-7615.76,0
642.76,1587.33,1420.54,552.73,2388.13,9054.51,47.68,520.75,2388.12,8133.37,8.4748,394,38.73,23.1649,-7612.62,0
642.48,1584.48,1399.0,554.59,2388.01,9058.88,47.37,522.01,2388.01,8149.02,8.3729,391,38.97,23.4094,-7627.01,0
642.24,1584.89,1405.58,553.73,2388.0,9069.42,47.43,521.66,2388.0,8152.74,8.4226,393,38.83,23.3454,-7631.08,0
642.72,1595.45,1407.46,553.82,2388.03,9125.02,47.63,521.74,2388.07,8203.31,8.4283,393,39.0,23.3297,-7681.57,0
642.72,1588.38,1414.99,553.03,2388.08,9047.23,47.86,521.06,2388.13,8134.87,8.4476,393,38.81,23.2503,-7613.8099999999995,0
642.69,1596.92,1417.09,552.1,2388.26,9041.75,47.82,520.25,2388.24,8118.47,8.4998,394,38.56,23.1448,-7598.22,0
642.94,1591.49,1413.08,553.19,2388.17,9052.05,47.61,520.92,2388.17,8130.81,8.4437,395,38.87,23.1632,-7609.89,0
642.2,1583.86,1397.12,554.24,2388.04,9052.24,47.28,522.43,2388.03,8133.24,8.3763,393,39.08,23.3395,-7610.8099999999995,0
643.26,1590.45,1410.01,553.56,2388.15,9062.23,47.56,520.54,2388.13,8140.81,8.4309,393,38.79,23.2836,-7620.27,0
642.78,1595.76,1406.17,553.87,2388.11,9036.02,47.51,521.91,2388.14,8125.51,8.4289,393,38.74,23.2731,-7603.6,0
642.61,1579.82,1402.26,554.16,2388.05,9051.15,47.29,521.96,2388.06,8134.38,8.4418,392,38.9,23.3775,-7612.42,0
642.07,1584.39,1403.1,553.78,2387.96,9058.95,47.25,521.79,2388.03,8139.11,8.4069,395,38.96,23.3912,-7617.32,0
642.27,1584.29,1406.42,553.63,2388.07,9061.3,47.5,521.56,2388.09,8140.92,8.413,394,38.93,23.3508,-7619.360000000001,0
642.06,1583.64,1406.43,554.16,2388.0,9070.49,47.06,522.62,2388.05,8152.64,8.3696,391,38.85,23.4428,-7630.02,0
643.0,1592.77,1415.12,552.87,2388.17,9050.41,47.75,520.46,2388.13,8132.88,8.4501,394,38.72,23.299,-7612.42,0
641.74,1593.18,1396.56,553.37,2388.01,9059.45,47.48,522.16,2388.01,8140.59,8.3926,390,39.06,23.3375,-7618.43,0
642.55,1592.14,1407.61,553.54,2388.12,9057.24,47.69,521.52,2388.05,8134.77,8.4563,394,38.76,23.3315,-7613.25,0
642.68,1588.64,1398.27,554.43,2387.98,9072.77,47.33,522.29,2387.98,8154.45,8.403,391,39.06,23.2932,-7632.16,0
643.87,1599.52,1423.96,551.49,2388.23,9071.32,47.97,519.93,2388.26,8146.54,8.465,396,38.71,23.0314,-7626.61,1
643.1,1587.88,1412.96,552.02,2388.25,9052.9,47.64,521.21,2388.2,8127.27,8.508,395,38.69,23.2708,-7606.06,0
643.35,1595.99,1416.09,552.7,2388.1,9121.47,47.65,521.07,2388.16,8195.8,8.4704,395,38.61,23.1995,-7674.73,1
642.44,1593.6,1404.11,553.42,2388.15,9046.6,47.47,521.54,2388.16,8118.87,8.4032,394,38.97,23.3032,-7597.33,0
642.51,1589.1,1402.85,554.03,2388.05,9057.7,47.29,521.86,2388.02,8139.33,8.4265,392,38.91,23.343,-7617.47,0
642.03,1582.72,1406.88,554.47,2388.1,9051.08,47.34,521.7,2388.09,8137.23,8.4118,394,39.0,23.358,-7615.53,0
642.9,1584.68,1405.65,553.47,2388.14,9037.64,47.58,521.43,2388.08,8127.68,8.4586,394,38.95,23.1837,-7606.25,0
642.89,1598.96,1410.11,552.9,2388.15,9062.35,47.57,520.79,2388.15,8135.49,8.4865,394,38.48,23.2111,-7614.7,0
642.88,1594.96,1424.87,553.03,2388.07,9082.57,47.59,520.66,2388.06,8160.04,8.4754,395,38.84,23.3358,-7639.38,1
642.73,1591.57,1407.56,552.49,2388.13,9067.69,47.82,521.37,2388.1,8132.07,8.4583,396,38.79,23.1354,-7610.7,0
642.37,1591.12,1407.44,553.99,2388.09,9081.26,47.6,522.21,2387.97,8156.38,8.4346,393,38.82,23.3234,-7634.17,0
643.1,1589.44,1412.8,552.66,2388.13,9045.01,47.88,521.19,2388.14,8130.99,8.4723,394,38.95,23.2277,-7609.799999999999,0
642.55,1591.7,1410.7,552.19,2388.16,9050.44,47.68,520.94,2388.17,8124.91,8.421,394,38.76,23.2641,-7603.969999999999,0
642.14,1589.12,1406.9,554.17,2388.1,9053.07,47.29,522.29,2388.02,8136.04,8.4265,393,38.79,23.3899,-7613.75,0
641.98,1593.4,1408.72,553.78,2388.11,9054.31,47.45,521.83,2388.04,8138.66,8.4532,394,38.82,23.3865,-7616.83,0
642.89,1595.01,1412.09,552.79,2388.02,9137.19,47.45,521.28,2388.05,8207.79,8.4407,393,38.79,23.2424,-7686.510000000001,1
642.94,1588.9,1409.7,553.03,2388.17,9059.8,47.39,521.4,2388.13,8140.81,8.4281,394,38.8,23.3265,-7619.410000000001,0
643.31,1586.27,1415.35,552.83,2388.17,9039.5,47.7,520.98,2388.13,8121.66,8.4777,394,38.62,23.2562,-7600.68,0
643.11,1592.28,1412.6,553.25,2388.06,9044.81,47.67,521.03,2388.15,8124.97,8.4621,394,38.88,23.3422,-7603.9400000000005,0
642.08,1587.53,1396.91,553.97,2388.03,9051.92,47.14,522.89,2388.0,8133.63,8.3792,390,38.98,23.3086,-7610.74,0
643.19,1597.03,1424.3,551.69,2388.28,9047.52,48.0,520.11,2388.25,8113.57,8.4936,396,38.5,23.1427,-7593.46,1
642.46,1584.58,1398.37,554.01,2388.02,9067.91,47.45,522.2,2388.08,8140.85,8.417,393,38.88,23.3065,-7618.650000000001,0
642.51,1588.78,1400.66,553.34,2388.08,9046.53,47.18,522.48,2388.09,8134.94,8.4472,391,39.03,23.3477,-7612.459999999999,0
642.51,1590.28,1409.54,553.08,2388.1,9077.69,47.67,521.57,2388.06,8156.72,8.4371,393,38.87,23.2946,-7635.150000000001,0
643.05,1582.02,1401.56,553.55,2388.05,9050.56,47.4,521.81,2388.03,8139.07,8.4684,392,38.9,23.4005,-7617.26,0
642.52,1593.95,1410.48,553.8,2388.1,9062.97,47.51,521.96,2388.08,8138.79,8.4927,392,38.8,23.2383,-7616.83,0
641.92,1583.96,1401.38,553.94,2387.97,9059.24,47.36,522.7,2387.96,8138.19,8.3983,391,38.98,23.4457,-7615.49,0
641.92,1585.25,1407.35,554.09,2388.04,9040.51,47.01,522.04,2388.04,8135.88,8.4171,391,38.96,23.2939,-7613.84,0
642.94,1598.32,1409.49,552.4,2388.11,9078.34,47.85,521.06,2388.11,8153.47,8.4658,394,38.88,23.3332,-7632.41,0
642.9,1593.97,1405.44,553.05,2388.09,9060.88,47.66,521.31,2388.05,8137.13,8.4723,394,38.75,23.2844,-7615.82,0
642.14,1590.31,1403.93,554.24,2388.01,9062.27,47.25,522.08,2388.06,8146.78,8.4002,391,38.99,23.3927,-7624.7,0
642.22,1580.01,1393.84,554.43,2388.03,9055.6,47.19,522.09,2388.03,8134.52,8.4166,391,38.97,23.3679,-7612.43,0
643.53,1592.93,1416.77,553.0,2388.2,9048.31,47.69,520.52,2388.16,8133.15,8.4373,393,38.59,23.1997,-7612.629999999999,0
642.9,1595.72,1411.48,553.67,2388.09,9055.67,47.69,521.4,2388.13,8136.35,8.4419,396,38.75,23.3865,-7614.950000000001,0
642.98,1587.55,1403.0,552.65,2388.16,9039.51,47.55,520.8,2388.07,8119.96,8.4261,393,38.85,23.3042,-7599.16,0
642.53,1578.81,1397.83,554.25,2387.98,9068.23,47.04,522.25,2388.04,8141.69,8.3871,391,39.12,23.413,-7619.44,0
642.01,1581.79,1400.68,554.38,2388.01,9056.36,47.15,522.05,2388.02,8144.91,8.36,392,39.12,23.3274,-7622.86,0
642.83,1584.97,1407.97,553.87,2388.06,9044.83,47.32,520.77,2388.1,8125.32,8.4271,392,38.77,23.355,-7604.549999999999,0
642.4,1585.16,1403.97,552.58,2388.06,9067.64,47.5,521.55,2388.02,8138.07,8.4352,392,38.82,23.3333,-7616.5199999999995,0
642.85,1589.96,1416.63,553.1,2388.18,9054.46,47.81,520.77,2388.14,8131.06,8.4724,393,38.62,23.1865,-7610.290000000001,0
642.93,1594.03,1415.12,552.69,2388.21,9060.82,47.7,521.08,2388.16,8134.2,8.4588,396,38.64,23.3226,-7613.12,0
642.77,1588.68,1398.64,553.94,2387.96,9067.16,47.22,522.19,2387.98,8158.17,8.3856,393,39.12,23.392,-7635.98,0
642.49,1584.61,1404.53,553.23,2388.03,9065.63,47.31,522.04,2388.07,8143.56,8.3857,392,39.11,23.4013,-7621.52,0
642.33,1592.21,1414.4,554.3,2388.02,9070.17,47.42,522.65,2388.04,8152.9,8.4354,393,38.87,23.3895,-7630.25,0
642.23,1588.38,1403.15,554.08,2388.03,9069.86,47.29,522.35,2388.0,8147.48,8.4096,391,38.99,23.4356,-7625.129999999999,0
641.85,1577.04,1401.74,553.86,2388.03,9064.75,47.31,522.13,2388.08,8138.83,8.3906,391,38.97,23.3372,-7616.7,0
642.7,1588.57,1412.56,553.03,2388.09,9060.44,47.83,520.92,2388.14,8142.56,8.4277,395,38.8,23.2472,-7621.64,0
642.7,1591.19,1409.19,553.47,2388.13,9063.52,47.43,521.22,2388.13,8144.7,8.5138,392,38.56,23.2542,-7623.48,0
643.17,1599.75,1422.34,552.61,2388.09,9077.29,47.59,521.32,2388.13,8152.71,8.4689,393,38.71,23.1317,-7631.39,0
642.83,1588.97,1405.87,553.18,2388.14,9060.92,47.45,520.72,2388.15,8138.62,8.449,395,38.74,23.2273,-7617.9,0
642.49,1594.19,1410.97,553.3,2388.06,9080.13,47.65,521.28,2388.06,8159.2,8.4819,394,38.71,23.161,-7637.92,0
642.28,1598.15,1413.48,553.85,2388.12,9062.73,47.64,520.98,2388.11,8146.4,8.4753,393,38.87,23.2752,-7625.42,0
644.31,1598.38,1430.17,551.68,2388.34,9026.17,48.23,519.86,2388.26,8104.82,8.5523,397,38.44,23.0791,-7584.96,1
642.52,1581.87,1391.43,554.26,2388.07,9048.51,47.29,522.57,2388.08,8130.42,8.4112,392,38.82,23.4921,-7607.85,0
642.67,1586.79,1404.3,553.45,2388.09,9050.94,47.6,521.67,2388.11,8127.96,8.4376,392,38.89,23.3527,-7606.29,0
643.36,1594.72,1423.16,552.22,2388.23,9069.26,47.92,519.6,2388.2,8135.11,8.5304,395,38.4,23.044,-7615.509999999999,1
642.84,1589.12,1407.54,553.47,2388.11,9061.27,47.38,521.4,2388.09,8136.28,8.4158,394,38.88,23.2901,-7614.88,0
643.56,1603.09,1425.65,551.2,2388.26,9075.68,48.24,519.84,2388.26,8151.38,8.4995,396,38.54,23.0324,-7631.54,1
642.6,1589.06,1408.58,553.37,2388.05,9064.6,47.62,521.32,2388.05,8148.49,8.4208,393,38.76,23.3474,-7627.17,0
642.02,1586.51,1408.59,553.63,2388.05,9063.04,47.51,521.73,2388.08,8145.15,8.4622,392,39.04,23.3281,-7623.42,0
642.31,1591.68,1411.88,553.39,2388.1,9044.18,47.33,521.71,2388.15,8122.85,8.4333,393,38.75,23.3553,-7601.14,0
643.26,1590.54,1416.51,551.64,2388.19,9040.01,47.73,520.38,2388.19,8124.48,8.478,392,38.78,23.1837,-7604.099999999999,0
642.62,1590.11,1398.84,553.96,2388.0,9063.7,47.37,522.41,2388.09,8142.41,8.4301,392,38.9,23.3394,-7620.0,0
642.24,1590.06,1406.45,553.88,2388.13,9054.91,47.33,522.13,2388.14,8140.81,8.425,393,38.97,23.3445,-7618.68,0
642.67,1591.98,1405.06,553.62,2388.12,9065.13,47.64,521.08,2388.07,8143.66,8.4258,392,38.97,23.2779,-7622.58,0
642.26,1586.46,1404.42,553.29,2388.04,9071.98,47.41,521.8,2388.03,8142.1,8.4241,391,38.96,23.3982,-7620.3,0
643.24,1602.18,1434.96,551.35,2388.28,9078.31,48.28,519.82,2388.23,8147.11,8.5088,397,38.54,23.1617,-7627.29,1
642.43,1583.52,1402.0,554.09,2388.07,9062.12,47.17,522.02,2387.99,8142.67,8.3795,392,38.91,23.2822,-7620.65,0
641.85,1577.38,1406.79,554.34,2387.98,9071.52,47.17,522.22,2387.98,8155.36,8.4274,392,38.9,23.4287,-7633.139999999999,0
642.85,1586.04,1397.71,554.14,2388.06,9044.36,47.12,522.19,2388.03,8133.45,8.4154,391,39.14,23.4423,-7611.26,0
642.66,1597.93,1412.88,553.29,2388.15,9041.72,47.55,521.06,2388.03,8123.87,8.4239,392,38.79,23.3213,-7602.8099999999995,0
642.23,1583.23,1403.94,554.55,2388.06,9056.31,47.45,521.61,2388.08,8134.6,8.423,391,38.86,23.363,-7612.990000000001,0
641.88,1580.81,1402.41,554.92,2388.01,9067.93,47.22,522.44,2388.05,8154.66,8.4045,393,38.96,23.3656,-7632.219999999999,0
643.0,1594.48,1408.17,553.57,2388.12,9037.25,47.37,520.91,2388.13,8122.97,8.452,393,38.82,23.3575,-7602.06,0
642.5,1586.95,1408.43,553.71,2388.11,9041.62,47.55,520.62,2388.15,8125.84,8.4238,394,38.87,23.3344,-7605.22,0
643.58,1602.9,1421.33,552.34,2388.15,9124.57,48.06,520.9,2388.09,8195.07,8.508,396,38.45,23.1708,-7674.17,1
643.45,1603.88,1423.47,551.14,2388.19,9075.91,47.97,520.22,2388.21,8159.82,8.5031,396,38.43,23.1405,-7639.599999999999,1
642.62,1587.43,1412.93,553.07,2388.11,9072.17,47.67,521.03,2388.15,8154.91,8.4612,395,38.66,23.1983,-7633.88,0
642.42,1582.86,1403.16,554.41,2388.0,9079.41,47.24,522.75,2387.94,8148.5,8.425,394,38.83,23.359,-7625.75,0
642.51,1584.68,1393.79,554.1,2388.03,9057.06,47.53,521.88,2388.07,8139.3,8.4358,391,38.77,23.3335,-7617.42,0
642.87,1583.48,1399.96,554.22,2388.07,9060.21,47.15,522.5,2388.11,8147.7,8.3855,392,38.84,23.3053,-7625.2,0
642.9,1588.52,1418.0,552.03,2388.25,9028.21,47.97,520.3,2388.26,8112.38,8.4852,394,38.62,23.1101,-7592.08,1
642.69,1583.71,1405.38,554.05,2388.07,9045.24,47.29,521.44,2388.04,8127.54,8.4318,393,38.85,23.31,-7606.1,0
642.4,1582.59,1404.01,553.59,2388.08,9044.36,47.27,521.74,2388.06,8124.44,8.4017,391,38.95,23.3261,-7602.7,0
642.04,1583.26,1402.79,554.24,2387.97,9074.64,47.12,522.11,2388.04,8151.01,8.4072,392,38.94,23.3934,-7628.900000000001,0
641.42,1588.58,1400.94,554.28,2388.04,9063.49,47.41,521.82,2388.05,8147.81,8.4054,392,38.99,23.4375,-7625.990000000001,0
642.68,1588.35,1408.39,552.52,2388.17,9080.27,47.64,520.91,2388.12,8146.93,8.4946,394,38.77,23.1999,-7626.02,0
642.65,1590.7,1410.57,552.33,2388.14,9056.13,47.69,520.61,2388.16,8138.04,8.4577,393,38.83,23.1303,-7617.43,0
642.19,1593.32,1393.35,554.12,2388.07,9063.07,47.41,522.56,2388.05,8138.68,8.4082,391,39.16,23.3388,-7616.120000000001,0
642.38,1589.25,1402.49,553.85,2388.08,9056.63,47.44,521.78,2388.02,8143.41,8.4305,393,38.9,23.4274,-7621.63,0
642.64,1583.62,1411.1,553.15,2388.08,9078.33,47.5,521.06,2388.14,8158.36,8.4735,394,38.76,23.2222,-7637.299999999999,0
642.0,1588.48,1405.16,553.02,2388.07,9068.11,47.39,522.33,2388.05,8145.06,8.4254,391,38.68,23.3508,-7622.7300000000005,0
643.34,1599.53,1411.65,553.59,2388.06,9116.1,47.66,520.99,2388.02,8186.26,8.4818,395,38.86,23.3026,-7665.27,1
642.27,1583.29,1406.35,553.53,2388.14,9044.53,47.52,521.04,2388.08,8127.54,8.4256,392,38.9,23.2871,-7606.5,0
642.62,1592.02,1411.42,552.46,2388.16,9079.0,47.82,520.82,2388.12,8149.74,8.4622,393,38.73,23.1857,-7628.92,0
642.07,1586.49,1392.74,554.6,2388.01,9067.96,47.12,522.16,2388.04,8146.52,8.4245,392,39.09,23.3596,-7624.360000000001,0
643.52,1587.82,1408.05,552.55,2388.13,9058.76,47.82,521.2,2388.14,8137.13,8.4688,393,38.64,23.286,-7615.93,0
642.84,1575.45,1407.29,553.58,2388.04,9065.22,47.47,522.16,2388.11,8138.34,8.4647,394,38.91,23.4037,-7616.18,0
642.17,1585.11,1396.87,554.38,2388.01,9054.89,47.36,522.62,2388.0,8143.13,8.3981,391,38.86,23.3906,-7620.51,0
643.3,1600.93,1419.12,552.41,2388.16,9052.86,47.94,521.02,2388.18,8133.11,8.51,394,38.43,23.1726,-7612.09,1
642.83,1593.63,1414.51,552.76,2388.17,9063.87,47.76,519.86,2388.21,8143.39,8.4811,395,38.52,23.1699,-7623.530000000001,0
642.75,1598.02,1405.6,553.64,2388.07,9065.73,47.36,522.17,2388.06,8137.61,8.441,393,38.82,23.3437,-7615.44,0
642.62,1591.04,1396.12,554.2,2388.05,9049.55,47.21,521.76,2388.07,8132.73,8.4028,392,38.89,23.3987,-7610.969999999999,0
641.87,1589.61,1396.77,553.84,2387.98,9066.41,47.1,522.45,2387.99,8147.49,8.4041,392,39.09,23.4955,-7625.04,0
642.09,1578.97,1401.98,554.26,2388.08,9056.86,47.47,522.11,2387.95,8140.01,8.3892,390,38.91,23.3614,-7617.900000000001,0
642.91,1589.2,1419.09,553.87,2388.1,9127.02,47.63,520.91,2388.05,8190.55,8.4931,394,38.52,23.3013,-7669.64,1
642.26,1585.46,1409.7,553.79,2388.09,9065.66,47.61,521.8,2388.1,8140.29,8.4873,393,38.8,23.2674,-7618.49,0
643.8,1601.85,1431.0,551.62,2388.16,9146.58,47.95,520.1,2388.2,8211.93,8.5494,396,38.4,23.163,-7691.83,1
643.1,1591.63,1430.17,552.43,2388.17,9059.02,47.85,520.62,2388.19,8130.88,8.4717,394,38.76,23.2111,-7610.26,0
643.42,1601.12,1424.81,552.08,2388.17,9076.28,48.0,520.36,2388.17,8151.76,8.4936,396,38.63,23.2223,-7631.400000000001,1
642.83,1592.39,1413.02,552.58,2388.08,9054.22,47.64,521.88,2388.09,8129.97,8.427,392,38.83,23.238,-7608.09,0
642.27,1589.65,1398.02,553.59,2388.05,9042.12,47.4,521.61,2388.08,8132.72,8.4002,391,39.03,23.2579,-7611.110000000001,0
642.8,1593.34,1412.53,553.08,2388.04,9107.16,47.61,521.51,2388.08,8182.79,8.4557,393,38.66,23.3045,-7661.28,0
642.51,1586.16,1402.64,553.87,2388.03,9056.79,47.27,522.07,2388.03,8140.55,8.4054,391,39.02,23.4013,-7618.4800000000005,0
643.12,1592.45,1401.44,554.0,2388.07,9075.11,47.64,521.8,2388.1,8144.38,8.4157,393,38.86,23.3243,-7622.58,0
642.07,1579.82,1400.23,553.86,2388.06,9060.52,47.3,522.02,2388.06,8152.2,8.373,391,38.83,23.5004,-7630.18,0
642.7,1597.82,1413.54,553.19,2388.09,9097.13,47.55,520.7,2388.07,8175.08,8.4521,393,38.83,23.2972,-7654.38,0
642.8,1597.84,1423.39,553.25,2388.13,9057.04,47.62,520.5,2388.12,8139.12,8.4728,393,38.64,23.2475,-7618.62,0
642.14,1591.88,1405.57,553.16,2388.11,9048.61,47.69,520.92,2388.17,8128.46,8.4504,393,38.8,23.2789,-7607.54,0
642.54,1588.55,1411.99,553.48,2388.06,9082.55,47.47,521.36,2387.99,8152.74,8.4484,392,38.73,23.3213,-7631.38,0
643.3,1590.51,1417.54,553.19,2388.12,9070.18,47.74,521.06,2388.11,8158.08,8.4334,393,38.79,23.2216,-7637.02,1
642.82,1590.95,1417.87,552.88,2388.09,9113.78,47.45,521.15,2388.08,8189.65,8.4235,395,38.75,23.1886,-7668.5,0
642.85,1589.58,1410.36,553.43,2388.14,9066.16,47.6,521.31,2388.14,8142.85,8.4442,393,38.58,23.2596,-7621.540000000001,0
642.9,1592.32,1417.92,552.25,2388.14,9037.22,47.91,520.61,2388.21,8111.67,8.4368,396,38.56,23.1613,-7591.06,0
643.0,1587.32,1404.37,554.27,2388.0,9055.24,47.36,521.46,2388.06,8134.47,8.3952,394,39.01,23.4237,-7613.01,0
642.53,1584.33,1401.67,554.11,2388.04,9071.37,47.27,521.95,2388.08,8144.78,8.406,392,38.93,23.305,-7622.83,0
642.74,1587.1,1404.92,553.22,2388.09,9068.64,47.35,521.79,2388.01,8144.91,8.4573,394,38.83,23.2199,-7623.12,0
642.09,1586.25,1404.03,554.27,2388.06,9061.07,47.22,521.7,2388.01,8139.32,8.4244,391,38.96,23.3025,-7617.62,0
642.36,1580.77,1405.27,554.48,2388.06,9050.25,47.48,522.28,2388.04,8132.78,8.4185,393,38.91,23.389,-7610.5,0
643.16,1592.72,1411.87,552.42,2388.13,9040.82,47.62,521.47,2388.11,8128.03,8.4291,393,38.83,23.371,-7606.5599999999995,0
643.05,1588.4,1418.81,552.39,2388.16,9046.81,47.61,520.61,2388.2,8130.89,8.4631,394,38.74,23.1329,-7610.280000000001,0
642.03,1578.3,1400.9,554.04,2387.98,9073.84,47.39,522.45,2387.99,8151.75,8.4105,391,38.95,23.3725,-7629.3,0
642.66,1582.18,1404.76,554.2,2388.11,9047.03,47.26,521.7,2388.09,8131.43,8.4227,392,38.87,23.2889,-7609.7300000000005,0
642.64,1599.81,1422.58,552.32,2388.22,9041.25,48.0,520.22,2388.21,8119.17,8.4476,393,38.57,23.0357,-7598.95,1
642.03,1579.35,1402.84,553.21,2388.07,9059.75,47.38,521.88,2388.12,8131.83,8.4033,393,38.95,23.4467,-7609.95,0
643.48,1592.36,1424.27,552.78,2388.18,9052.08,47.79,520.35,2388.22,8135.83,8.4995,395,38.9,23.2057,-7615.48,1
642.52,1592.98,1404.07,553.1,2388.14,9039.43,47.67,520.88,2388.12,8125.14,8.4463,394,38.85,23.2591,-7604.26,0
641.27,1581.56,1397.13,554.59,2388.02,9055.79,47.21,522.32,2388.0,8142.06,8.3709,391,39.12,23.3881,-7619.740000000001,0
642.47,1582.39,1400.39,553.32,2388.06,9044.92,47.43,521.73,2388.16,8129.76,8.4098,393,38.9,23.2733,-7608.030000000001,0
643.26,1598.26,1428.19,551.82,2388.28,9048.4,48.01,519.37,2388.25,8125.79,8.5045,395,38.37,23.0572,-7606.42,1
642.1,1584.43,1394.51,554.55,2387.99,9070.0,47.12,522.98,2387.97,8145.71,8.4306,393,38.98,23.4253,-7622.73,0
642.75,1591.81,1418.45,553.5,2388.15,9050.99,47.57,521.75,2388.1,8132.67,8.4321,394,38.84,23.2586,-7610.92,0
642.54,1583.17,1405.01,553.36,2388.11,9048.53,47.51,522.39,2388.09,8138.54,8.4264,394,39.0,23.1759,-7616.15,0
643.14,1596.16,1409.51,553.45,2388.12,9062.51,47.57,521.05,2388.13,8128.25,8.4316,393,39.03,23.2527,-7607.2,0
642.95,1588.97,1409.36,553.51,2388.05,9063.59,47.72,521.28,2388.07,8137.55,8.454,394,38.72,23.2554,-7616.27,0
644.09,1594.72,1419.53,552.62,2388.16,9142.44,47.85,520.7,2388.07,8206.35,8.4991,395,38.47,23.1453,-7685.650000000001,1
642.72,1592.81,1411.9,553.6,2388.17,9053.41,47.42,521.79,2388.16,8125.3,8.4087,393,38.79,23.3106,-7603.51,0
642.65,1593.89,1409.03,553.6,2388.11,9056.44,47.78,521.21,2388.1,8126.57,8.4563,394,38.82,23.3468,-7605.36,0
642.14,1587.44,1404.3,554.6,2388.05,9061.4,47.25,522.16,2387.97,8149.02,8.4072,391,39.13,23.4223,-7626.860000000001,0
